4334,5794,5922,6211,6664,11519,14245,14917,16208,18510,18536,18730,21414,24149,31051,31301,31317,32013,32978,34015,36262,41119,43721,43882,44724,44895,45305,49039,50420,52342,52887,57705,57729,59885,60413,62567,64296,65767,67941,68132,68946,70249,71589,71610,72990,75969,78277,78870,80636,81065,81316,82541,83477,83869,85164,85393,89748,92434
4423,4711,6406,7509,10330,11963,13219,13562,14689,14770,16885,17722,19751,20077,20327,28165,29629,29770,30043,30853,33117,36797,38350,39738,39754,40868,48570,48617,50211,53451,53931,54394,58093,61507,63002,63125,64769,65646,66301,71256,71264,71337,71364,71464,71508,71520,73856,73967,85539,85778,86777,88841,88987,89774,94585,95333,95452,99355
4619,7519,9897,10666,15036,16396,17779,17814,17995,20600,20919,23310,23780,24071,26518,27911,28084,30066,32921,34388,34404,35433,36774,41903,46222,48994,50122,50155,50187,50426,50482,50575,52406,53457,56297,57060,58816,59273,61784,62736,66899,66916,66981,67328,69047,76271,76499,77880,80062,81743,85007,86997,88642,91398,92766,95061,96523,99187
4668,6832,7900,8544,12814,14746,15108,16019,18741,18780,20657,21524,22694,24800,28622,28977,31322,32881,34834,37498,41337,45206,46673,48360,48478,48864,49227,49496,52152,53724,53782,54038,56933,58654,61645,63144,65278,66418,66449,69422,69607,69609,69645,69674,69849,69855,69887,69892,69958,70093,71495,72118,75572,82531,92174,92771,92802,98229
4813,6945,13166,14968,15006,16575,16991,17798,18136,19350,19357,21083,22802,23117,23803,24334,25688,25744,26044,27224,27333,27877,35180,37197,37235,38667,41555,43675,46666,48601,48680,52014,54953,55250,56305,58146,62804,64224,64942,66343,66404,71354,77974,78775,80140,80405,82946,83827,84667,84930,90009,92077,92124,92187,92201,92227,92323,97841
5036,7961,9735,10627,14983,15578,15868,16819,19381,20850,22500,22507,23815,27493,29663,30470,31004,33247,33953,37486,37886,38769,39273,39601,39736,40628,42191,47676,49839,50317,50437,51630,52467,57954,58710,60908,64884,66539,66674,67251,67269,68545,68912,68981,69265,69890,71630,73058,73826,82226,85102,85939,87328,88321,88486,92969,93133,95776
5094,8057,11804,13802,13824,15111,16141,16411,19559,21197,23902,27099,27920,27978,32945,33453,35016,35322,37518,37762,38841,39409,40719,41585,45113,46874,48325,48616,48670,48699,49397,49480,50603,53639,55728,56743,57623,60280,60558,62695,63908,64928,65051,65565,65636,68137,70548,75186,78902,82941,85760,86007,86449,87116,91063,93889,94050,94354
5182,10044,10146,10381,12763,14130,14523,14551,14840,15255,20247,21085,21161,22903,23672,24274,29670,30002,30221,34520,35696,36028,36703,37204,37470,41372,42195,44027,45719,45877,49145,51862,54387,54799,55162,58168,58198,58527,60530,61266,67773,69813,71263,73339,74777,78623,81529,84172,89543,92017,92149,92224,92509,94048,94081,94451,97580,99206
5187,7050,12371,12974,13274,16142,17213,19198,21585,22972,23490,25060,25110,26528,28569,29486,30104,31514,32012,33122,33281,35191,38440,39132,39643,39749,40388,40565,46888,49490,53173,54630,61611,62416,66062,66098,66277,66361,66397,66796,66802,71076,71268,71902,74452,74763,75503,76588,77694,78687,80402,81516,82189,83085,83153,84011,88319,96043
5452,5557,5621,6350,7417,8147,8167,9866,10238,12910,15449,18119,21441,21508,21606,21634,27040,27085,34473,42048,43888,44707,45036,45098,49693,49783,50388,53843,54694,55463,56178,56585,56672,56677,59220,60433,61689,62590,62601,62711,62810,62899,70299,70794,72549,76638,77411,80376,82367,82862,82929,84025,86807,87293,93498,95703,95737,99928
5690,6791,9881,9910,10527,14701,15518,18200,21958,22167,22705,24821,25624,26225,26251,29597,35512,37023,39367,40254,41338,41828,42859,42944,44138,44564,44887,46572,48082,48160,50992,51517,52208,53153,53968,54123,54206,54262,60640,63001,64466,66155,67819,67860,71122,71857,76248,77617,77780,78577,81145,81667,84989,93583,93820,96896,97514,97723
6878,7378,7917,8994,10274,10990,13817,15866,17844,19411,19446,22931,26081,26254,27708,29581,30989,34092,37462,40518,40767,43642,43684,45067,45181,45362,45424,45674,45854,52028,53047,53966,56663,56939,57061,58284,60510,65339,65979,66528,68149,71246,71704,71719,71736,71816,71821,71866,71980,73071,77799,82492,83714,85264,87607,93212,97727,98649
