3395,7086,90526,97220,99522
5182,21955,85265,92413,92934
8864,13097,88302,93466,94020
9088,20363,83068,92373,92857
18137,25178,73090,90334,91010
23737,44024,72635,78453,78900
26975,38715,76720,77264,78075
45873,61315,61962,63671,64928
36885,39234,39583,41808,68971,71268
36980,38932,41886,44358,67269,68324
37011,46141,46988,48410,59140,60059
37044,42208,42857,47270,59127,69243
37099,40070,44973,45922,57185,72500
37189,48275,49171,53636,54111,55367
37235,41895,44190,49095,58252,67082
37253,43159,49993,53781,56724,56839
37282,41815,48404,48816,57606,63826
37403,45040,47900,49223,55696,62487
37423,41871,46874,50420,56162,64999
37498,49747,50111,51774,54113,54506
37518,40595,45316,45593,64036,64691
37585,45047,48323,49429,51394,65971
37612,46471,48213,52422,54571,58460
37675,42502,45384,46197,61121,64870
37719,41154,43831,51340,55431,68274
37745,42844,48617,52181,57975,58387
37753,38356,49581,53800,57314,60945
37762,40178,50865,55360,56784,56800
37851,41434,44890,47454,60013,66107
37918,38996,43359,51409,61570,64497
38132,42191,47179,47637,53880,68730
38222,49314,49745,52998,53627,53843
38244,44707,45045,52684,53042,64027
38327,39600,43210,53155,61539,61918
38341,39715,42934,57010,57973,61776
38350,47009,48005,49386,52556,62443
38360,40527,50073,54753,56796,57240
38399,40398,44516,48364,61954,64118
38405,42506,44770,48010,54587,69471
38507,39311,39832,44536,66655,68908
38647,40337,47975,48996,60111,61683
38863,40268,45894,46955,59609,66160
38873,45310,49680,50658,54070,59158
38974,43271,50054,53153,53782,58515
39072,42354,49878,49936,55358,61151
39095,43875,45279,55326,56124,58050
39203,39864,44495,52342,54180,67665
39244,46991,47958,50938,53639,58979
39304,44951,47444,48096,50899,67055
39323,41219,50024,50502,56096,60585
39365,44977,49209,51028,54965,58205
39370,41305,47535,51964,52666,64909
39420,42770,45940,50583,51999,67037
39440,41119,42091,45557,59334,70208
39450,39753,44521,46459,59129,68437
39457,43746,46970,48937,56121,62518
39584,43642,47456,49727,55068,62272
39643,41310,48503,49297,52547,66449
39699,41585,48982,53595,55852,58036
39720,45842,46823,50063,52887,62414
39723,41565,42657,48309,60156,65339
39764,42367,47808,52459,55597,59754
39865,41761,45385,48946,55563,66229
39901,47178,49164,51958,54377,55171
39918,42957,45978,47431,52751,68714
39993,43762,46793,52678,54632,59891
40015,43163,44442,46444,58743,64942
40148,44635,45113,52918,56691,58244
40194,40700,45179,48257,59466,63953
40225,42264,46848,55370,56435,56607
40256,40882,42793,50482,61264,62072
40328,41593,44000,49087,59241,63500
40491,46572,48699,53278,54079,54630
40503,43603,44008,49917,55995,63723
40518,44448,44759,55789,56057,56178
40660,42398,46672,52897,54494,60628
40677,41942,45305,53488,57184,59153
40683,42047,49554,50977,52575,61913
40741,44394,45490,52623,56539,57962
40756,41659,48368,49406,57141,60419
40798,43035,45429,53775,54001,60711
40800,42382,47824,49990,52311,64442
40941,42580,48041,50581,53016,62590
41068,42940,44210,46834,60313,62384
41109,41946,46481,47752,53802,66659
41143,42006,43684,46802,61897,62217
41186,47630,48754,49516,55330,55333
41226,46963,48708,49039,55850,55963
41337,41724,48055,49924,55956,60753
41360,46065,48616,50817,52730,58161
41364,44971,46031,53780,55687,55916
41429,44838,48516,48887,52463,61616
41451,44546,48475,50979,52208,60090
41530,42299,43239,54360,56189,60132
41628,48535,49294,51008,51918,55366
41634,43557,51925,52486,53701,54446
41689,47477,49390,51133,52546,55514
41693,42427,44758,54998,55229,58644
41734,45094,48360,48958,53045,60558
41752,43164,45270,46606,59382,61575
41910,45818,46785,48994,54857,59385
42231,42789,47048,49568,56767,59346
42303,43176,47125,51267,51801,62077
42317,44647,46260,50353,56923,57249
42378,43588,46574,49122,54694,61393
42732,46318,48478,48697,52609,58915
42759,47658,48685,50431,52198,56018
42762,43633,48463,51312,55768,55811
42805,43455,44724,50792,56744,59229
42899,46667,50098,51776,52341,53968
42998,43284,44696,49668,57825,59278
43021,44217,46624,51617,52598,59672
43044,47652,48654,51235,53221,53943
43140,48318,48864,49741,53248,54438
43174,45418,47344,52120,54592,55101
43201,47952,49269,50737,53018,53572
43544,46656,48330,48365,48749,62105
44017,46594,47085,52406,53231,54416
44155,45268,46697,50155,52267,59207
44292,45710,47416,50625,51555,58151
44989,46833,47803,51194,53080,53850
45056,48363,48650,51001,51098,53581
45206,47111,49360,49884,52928,53260
45282,45424,46431,47710,50330,62572
45519,46555,48787,49811,52483,54594
18093,53151,53693,53723,53724,54394
8392,50947,51080,51967,52024,52314
10,48,49,56,67,50388
