15868,15910,31095,54102,62899,62907,63430
1879,11300,31160,31164,43468,90516,96724
5796,31182,42407,45179,50594,59334,71719
10686,13061,31277,33953,42580,81976,92678
419,20452,30265,31314,35375,93801,94585
2149,19266,30576,31354,33314,94483,95069
8146,11339,19610,31375,57520,88898,89323
3473,19049,31468,51293,51332,58127,91469
6786,6974,31524,42822,60183,76864,81058
14477,21814,27166,31589,61906,65860,83399
705,31553,31602,50098,52768,63180,76305
7019,27696,31610,33247,44536,74599,87504
9904,31632,33181,40239,55229,66381,69645
11945,31636,33691,34501,38350,66847,89241
10818,31661,33393,43110,45715,64969,76545
20745,22581,31723,45283,45298,45305,95276
25093,31393,31751,38054,53290,63143,63487
9946,12523,31757,42116,59127,60640,90102
2139,8110,31794,48245,54592,61978,99353
11793,14246,25911,31939,55333,69718,97271
9758,16246,31949,44487,52181,59220,92370
13544,19909,19969,32013,43612,88581,88583
9799,32171,35023,42590,55529,60699,70400
4848,32172,35186,48213,51427,52028,82337
11187,30261,32177,48617,58841,58899,66229
6812,32251,37602,42317,60336,62810,64083
13574,16217,27481,32259,33178,85029,98473
21072,32416,39901,53173,53208,53220,53221
12566,32430,32495,32561,45094,63565,87500
22920,23631,30104,30761,32616,77131,89048
4430,11122,23780,32618,51008,83535,99718
3821,5580,32621,32677,32693,99258,99561
11371,15407,15743,32629,65733,66518,98810
12516,15788,32808,33848,44435,69265,97551
14983,19609,21291,23160,32860,95525,98783
4813,7488,32914,44701,64530,69595,82170
2865,12405,32923,34653,73293,73329,76743
17950,27387,31668,33152,54113,70704,71237
15105,24425,33213,38769,59308,66395,68996
7045,33352,33375,33389,54234,55502,89314
2464,26843,33476,37973,51918,67479,86058
6832,11926,33548,57330,58929,61676,75970
2641,9088,33556,33584,48005,86016,93321
4092,11263,24201,33607,36147,98055,98846
10772,33829,33898,33902,35173,67794,90843
622,3902,34388,53710,57846,62259,93484
1342,17262,18679,34391,43684,95405,95448
9871,25663,34439,34473,53592,71788,76385
20475,21078,34385,34587,62231,62233,71222
15674,18653,34834,38244,53457,53483,91866
3994,14523,20779,35466,67269,79716,84464
11468,19506,34015,35897,52556,67819,84950
6977,22636,33527,36943,46743,68064,91321
9735,19335,33114,37644,65163,65189,76031
17519,34223,35384,36543,37711,71922,72909
10,18691,37841,37851,37862,85115,88841
23908,36906,38329,51630,51642,51758,52038
20023,38440,38441,38526,38670,46514,85597
2032,27727,39094,45557,57923,66640,67238
6519,17628,20541,40114,45599,86534,89276
340,34528,39789,40256,49657,68946,72695
7630,9371,25331,39095,41808,88926,94050
4160,35308,38166,39630,43335,65278,80334
10578,15406,34710,35512,45185,64870,99950
8392,38360,44337,45239,45259,45738,78886
37189,40359,41945,42093,45529,45530,53566
3942,36371,40196,44118,45862,59842,75880
16443,26220,33857,46314,46318,46339,90720
1235,11322,32785,47580,55603,71284,86402
15668,33924,43035,50442,50579,50580,61983
23084,34649,36965,39025,43928,50499,78061
623,10159,33637,45514,50833,79797,85648
18149,28679,35480,43163,52200,58640,69900
4066,11672,42999,44204,53451,60945,88874
11239,34155,43723,44977,48055,57668,66394
7077,20175,35433,59489,59551,59688,64798
3307,27027,37094,39583,60251,62308,76641
8864,33122,33721,34854,34995,63628,97027
19142,31305,32730,44890,49554,64036,64554
5623,9478,34274,59911,63830,64658,68437
13362,14748,37675,44758,65211,65227,65230
16988,32375,36719,48319,48327,57712,65771
6711,33412,33741,45892,53278,66449,66728
1693,15890,33650,50575,68117,68137,68149
4321,24036,32779,37023,69295,69349,69408
2986,34584,36369,45383,54173,63280,69436
11850,34931,35492,41708,46408,65646,70176
1476,7781,32663,37480,69629,78587,78595
17422,24091,34411,38222,47090,62022,82953
358,1165,10816,33895,86624,86631,86722
10510,13697,27844,34563,48805,79630,91162
13003,13023,17436,34629,34637,96640,96843
