39,639,9551,9772,9999
42,1991,8868,9438,9661
44,2117,8626,9552,9661
45,1858,8874,9553,9670
45,1994,8743,9553,9665
145,532,9551,9773,9999
149,759,9322,9777,9993
270,1989,8991,9315,9435
272,642,9317,9774,9995
391,3903,8098,8741,8867
397,1853,8992,9320,9438
535,1370,8992,9438,9665
537,1719,9098,9206,9440
537,4873,7996,8226,8368
752,857,8619,9772,10000
857,3433,7627,8992,9091
977,3798,8101,8499,8625
1108,1494,8873,9205,9320
1229,2367,8106,9093,9205
1599,3907,7628,8367,8499
1601,2845,7252,9096,9206
1713,3556,7245,8619,8867
1850,6410,6989,7246,7505
2246,4748,7256,7754,7996
3084,6030,6780,6989,7117
3086,6141,6655,6997,7121
3693,3800,6887,7750,7870
4132,5439,6655,6783,6991
4267,5196,6537,6882,7118
4367,4464,5913,7506,7750
4472,5670,6414,6658,6786
4874,5097,6142,6888,6999
3484,4198,4404,5366,5959,6589
3496,3620,3961,5260,5847,7816
3500,4087,4318,4820,6084,7191
3501,4210,4821,5264,5857,6347
3504,3997,4416,4815,6455,6813
3515,3635,4097,4332,6958,7463
3518,3895,4249,4867,6380,7091
3519,4631,4761,5527,5564,5998
3523,3766,4101,4436,6963,7211
3527,4257,4649,4899,5355,7313
3528,3979,4378,4809,6396,6910
3529,3658,4237,4708,6508,7360
3531,4010,4809,5059,5896,6695
3535,3780,4578,4857,5764,7486
3539,4116,4250,4965,5900,7230
3540,4008,4119,5540,6023,6770
3542,3908,4657,5360,5937,6596
3550,4039,4897,5144,5494,6876
3552,4059,4610,4912,5516,7351
3556,3915,4680,4921,6321,6607
3556,4062,4916,5160,5907,6399
3559,4087,4617,5506,5878,6353
3561,3695,5099,5204,6145,6296
3563,4758,4989,5327,5443,5920
3564,3698,4478,5676,5921,6663
3566,3917,4614,5206,6148,6549
3568,4028,4813,5284,5552,6755
3571,4130,4710,5028,5740,6821
3584,4114,4655,4995,6087,6565
3588,4051,4894,5462,5690,6315
3600,3734,4061,5238,6323,7044
3606,3737,4519,5243,6187,6708
3608,3943,4712,5413,5979,6345
3608,4198,4404,5246,6074,6470
3613,3953,4718,5423,5663,6630
3616,3743,4314,4670,6338,7319
3616,4060,4520,5116,6155,6533
3619,3964,4967,5426,5673,6351
3620,4628,4968,5227,5568,5989
3623,4348,4735,4970,5683,6641
3630,4091,4542,5389,5738,6610
3634,3871,4223,4936,5991,7345
3641,4226,4333,4942,5507,7351
3642,4128,4633,5189,5953,6455
3663,4363,4982,5165,5443,6384
3664,4004,4713,4960,5297,7362
3666,4004,4113,4353,6124,7740
3670,3785,4719,5306,5647,6873
3672,4120,4254,5540,5772,6642
3674,4122,4358,4588,6025,7233
3678,4128,4629,4923,5885,6757
3681,4018,4369,5180,5706,7046
3685,4197,4746,5364,5747,6261
3687,4483,5055,5295,5562,5918
3690,4157,4968,5221,5558,6406
3695,4167,4683,4985,5968,6502
3698,4031,4374,5461,6033,6403
3703,3810,5206,5561,5678,6042
3705,4179,4650,4987,5246,7233
3707,4149,4612,5146,5798,6588
3710,4208,4577,4761,5698,7046
3719,3879,5037,5273,5704,6388
3728,4208,4742,5033,5343,6946
3731,4057,4632,5581,5820,6179
3732,4193,4296,4902,5583,7294
3738,4198,4646,5363,5589,6466
3742,4075,4407,4526,6075,7175
3747,4089,4804,5501,5772,6087
3749,4008,4355,4863,5662,7363
3749,4312,4877,5201,5639,6222
3752,4091,4425,5388,5501,6843
3758,4232,4748,5028,5644,6590
3762,4115,4816,5033,5789,6485
3769,4102,4847,5170,6003,6109
3779,4129,4822,5253,5528,6489
3780,4296,4816,5122,5508,6478
3790,3897,4357,4453,6270,7233
3796,4153,4862,5065,5528,6596
3801,3836,4480,5121,6238,6524
3802,4272,4750,5325,5556,6295
3815,4230,4677,5183,5504,6591
3820,4615,4872,5307,5543,5843
3821,4620,4778,4886,5458,6437
3827,4274,5026,5279,5600,5994
3829,4052,4293,5225,5576,7025
3833,4180,4570,5300,5874,6243
3839,4173,4874,4991,5153,6970
3840,4068,4523,5023,5958,6588
3840,4306,4802,5057,5359,6636
3857,4328,4781,5052,5355,6627
3864,4083,4318,4819,5849,7067
3869,4267,4987,5158,5491,6228
3872,4226,5095,5321,5581,5905
3873,4559,4698,4841,5405,6624
3878,4341,4699,4947,5633,6502
3879,4102,4234,5285,5409,7091
3912,4381,4854,5105,5451,6297
3927,4380,4619,5339,5803,5932
3937,4082,5164,5245,5783,5789
3967,4089,4323,4822,5606,7193
3994,4234,4343,5170,5754,6505
3994,4343,4439,5059,5409,6756
4026,4470,4602,5201,5665,6036
4056,4405,4788,5203,5485,6063
4126,4594,4730,4867,5776,5907
4390,4505,4631,4897,5011,6566
